x y_0  y_1  y_2  y_3  y_4  y_5  y_6  y_7  y_8  y_9  y_10  y_11  y_12  y_13  y_14  y_15  y_16  y_17  y_18  y_19  y_20  y_21  y_22  y_23  y_24  y_25  y_26  y_27  y_28  y_29  y_30  y_31  y_32  y_33  y_34  y_35  y_36  y_37  y_38  y_39  y_40  y_41  y_42  y_43  y_44  y_45  y_46  y_47  y_48  y_49  y_50  y_51  y_52  y_53  y_54  y_55  y_56  y_57  y_58  y_59  y_60  y_61  y_62  y_63  y_64  y_65  y_66  y_67  y_68  y_69  y_70  y_71  y_72  y_73  y_74  y_75  y_76  y_77  y_78  y_79  y_80  y_81  y_82  y_83  y_84  y_85  y_86  y_87  y_88  y_89  y_90  y_91  y_92  y_93  y_94  y_95  y_96  y_97  y_98  y_99
1.195918367346938904e+00 1.172799215975302189e+01 1.889018557818148025e+01 1.130283462627363633e+01 4.809484645718293905e+01 3.840630877038955759e+01 5.008889129193338619e+01 3.534854456784992038e+01 2.783808779795890587e+00 1.090519581358006747e+02 2.142925654606064612e+01 1.127625501638092764e+01 2.472809177291434324e+01 2.045020120447434806e+02 1.523628086675474513e+01 5.770883170926801142e+01 2.096564037515765122e+01 1.224189361103824503e+01 1.996416057132377091e+02 1.373085406175311363e+01 1.941284373428788612e+01 8.169639509263060972e+01 2.393379605435167079e+01 2.926495500046313580e+01 3.960190702688900899e+01 2.760152909347468153e+02 1.266198315165434849e+02 3.202772863758185053e+02 1.037313839615926803e+01 1.187868181797256142e+02 1.090572373818465479e+01 2.014473655937232621e+01 1.073097804823979118e+01 5.418720887823056387e+01 1.534071320454338583e+01 2.458868070120174565e+01 9.505746576083022603e+01 1.202373484466520814e+01 2.158931595340625904e+02 2.150473315913783523e+01 4.861821681857973942e+01 1.077131810622241801e+02 4.474704212475091225e+01 4.663566894018322273e+01 4.288149361279966598e+01 1.573215165159545137e+01 1.936593208429519208e+01 1.131265062501404515e+02 4.662258322351768669e+01 2.144971189077925899e+01 6.750918748265807778e+01 1.000000000000000000e+03 1.762036683980362284e+01 3.924156142258656388e+01 1.997576982079848307e+01 1.781602387230351248e+00 5.708497819693827324e+01 1.939397570040425478e+02 3.988401865426488335e+00 1.873335929965732660e+01 3.967343339872991237e+01 6.052227327592427031e+01 6.753054764282985900e+01 1.689470030324761396e+01 8.822459665720313637e+01 1.593303107711644628e+01 1.201610481943544961e+01 2.993135264612237023e+01 2.438003157633502127e+01 1.586945036916326579e+01 1.675745637926099718e+01 1.815327488330035521e+01 1.318008051974193791e+02 3.721143790782839034e+01 4.397767740661205949e+01 1.541135040241840670e+01 8.954702514341263964e+01 7.259758503885939795e+00 5.384736655557726692e+01 3.338492880502412277e+02 2.826037458913282663e+01 2.370451654493476212e+01 5.994699379840453091e+00 3.057792915799955491e+00 2.924798335391339066e+01 4.800968576127265131e+00 4.787914863456370185e+00 2.481993304909431330e+01 6.856675702316024967e+01 8.452603918021194929e+00 8.482630560826910937e+01 7.920600589637467159e+00 6.252214811854462262e+00 1.646886153203858427e+01 9.746209015127176301e+00 1.566633744211053170e+01 7.046960765704614005e+01 1.311529933893509181e+01 6.009778923064772904e+00 2.897184059228912929e+02 1.621230848982772699e+01
1.202040816326530592e+00 1.266664599809996616e+01 1.981240779079065817e+01 1.190593020896349152e+01 5.095418606843817599e+01 4.190651507682199650e+01 5.580817945205736663e+01 3.875048073762992118e+01 2.960308837340916988e+00 1.222744830815045702e+02 2.301343061443492743e+01 1.235822144777367093e+01 2.615445485626498012e+01 2.500677699317900817e+02 1.627671081341957304e+01 6.458068561253918460e+01 2.292999645430462508e+01 1.324060662608104444e+01 2.398569547679693699e+02 1.495478328161550863e+01 2.136582158690005429e+01 8.585118282179161042e+01 2.589391099418861231e+01 3.170173679119844223e+01 4.319762042797706414e+01 3.768451945950978370e+02 1.469221157199806953e+02 3.772944146824335689e+02 1.124314831885798327e+01 1.288560777092407079e+02 1.177285993838991374e+01 2.207209611862799647e+01 1.144451963386682003e+01 6.041539561630452937e+01 1.701535682815464767e+01 2.716239307567953176e+01 1.095451872639133626e+02 1.337563862505354351e+01 2.580351295220597194e+02 2.370698427882641823e+01 5.331035304981105583e+01 1.225389284956954867e+02 4.891052893681876412e+01 5.129017560973356638e+01 4.683488534316096263e+01 1.734428991669080489e+01 2.096655319916704840e+01 1.322689396652797598e+02 5.027885713281337843e+01 2.366266621674495951e+01 7.490777944434218227e+01 1.000000000000000000e+03 1.874236048764557339e+01 4.318825921273449353e+01 2.176639558342526115e+01 1.936628996021781735e+00 6.217253525858498620e+01 2.215946045690037920e+02 4.313460277307941126e+00 2.102213813287598754e+01 4.347789638223556352e+01 6.836406136194896987e+01 7.450755196522874257e+01 1.822111998522282761e+01 9.733922922321005444e+01 1.715344083253765106e+01 1.314352136491792855e+01 3.238123440790448626e+01 2.677968845656270602e+01 1.722884019069898898e+01 1.825262781890800667e+01 1.959101580058882419e+01 1.483840528940678780e+02 4.056357343580414465e+01 4.848100717553814576e+01 1.616492312281290111e+01 9.924459647973934295e+01 7.808291905688640178e+00 5.943234281722904200e+01 4.089630742358222051e+02 2.959959225522283788e+01 2.567346002821266282e+01 6.454766308314271228e+00 3.297363889874374898e+00 3.158359018871882640e+01 5.149897679835933495e+00 5.166041063503858055e+00 2.704430131104286872e+01 7.523757101715000317e+01 8.967437545847483094e+00 1.046385644477745558e+02 8.550219626209095480e+00 6.665130172038296941e+00 1.777732836457215981e+01 1.047463232376237485e+01 1.675163084849879525e+01 7.685911850052048067e+01 1.388319294105825108e+01 6.427177323792806263e+00 3.739805948852428514e+02 1.747498404534829319e+01
1.208163265306122502e+00 1.367690342902888290e+01 2.077967623908138606e+01 1.253227977669333448e+01 5.394709594546331033e+01 4.570490766711520081e+01 6.224305756993816630e+01 4.244340390183673861e+01 3.145986409630564307e+00 1.374819611914042810e+02 2.470889401280908970e+01 1.355840732624399081e+01 2.764181062565507929e+01 3.079274691602061580e+02 1.736890915857664552e+01 7.242083629589789950e+01 2.509060911983031517e+01 1.430568463581994543e+01 2.907909517564321504e+02 1.627650698717839006e+01 2.351696886404544884e+01 9.014427507097880721e+01 2.799889607346047882e+01 3.431222426009208704e+01 4.707494374391241365e+01 5.210234853746633235e+02 1.712533991666420832e+02 4.515174119174341740e+02 1.217766099405731772e+01 1.397345669502979604e+02 1.271023076330628498e+01 2.419009697879851117e+01 1.220928332135996719e+01 6.747389195129545669e+01 1.889727255717189180e+01 3.001813815361701643e+01 1.268844436805252371e+02 1.489850844344434755e+01 3.100535158130043101e+02 2.616622565132333023e+01 5.846033625577506854e+01 1.405526839205111571e+02 5.344722801044011362e+01 5.644512333606355980e+01 5.109460462566348582e+01 1.912421563219806586e+01 2.266818592176364433e+01 1.575164595464733566e+02 5.412729527549583253e+01 2.611210497216331561e+01 8.331653111113115528e+01 1.000000000000000000e+03 1.992041970269319862e+01 4.754935915788816203e+01 2.371058518942956894e+01 2.104635213872750210e+00 6.766768921883911503e+01 2.538390254795057785e+02 4.664456432984148471e+00 2.364781319801495840e+01 4.775218313791449987e+01 7.738221624110093444e+01 8.225576047545521874e+01 1.962168696981103011e+01 1.075097448102237792e+02 1.844686339016113052e+01 1.437144934276693320e+01 3.501248543130012081e+01 2.940576201114883403e+01 1.868280342555707207e+01 1.987646614629572994e+01 2.112661815956113287e+01 1.674192767012373793e+02 4.421311310200194811e+01 5.345060020422284452e+01 1.694758545780148751e+01 1.100425403478928956e+02 8.391235865109178960e+00 6.561452041812844982e+01 5.168549936405844392e+02 3.100484057849765307e+01 2.777198829625837107e+01 6.944355694205865071e+00 3.551420700102443817e+00 3.408172617387458558e+01 5.530500992453545983e+00 5.562395953685369321e+00 2.941454205821152357e+01 8.258638346818732145e+01 9.506967189712225874e+00 1.332344566311790572e+02 9.226179155427914225e+00 7.105961933141811571e+00 1.916046423769615714e+01 1.124340877124361882e+01 1.789656960543187481e+01 8.380191453925492340e+01 1.468501629907637707e+01 6.869437814705843692e+00 4.836045757878906102e+02 1.882999343127173830e+01
1.214285714285714413e+00 1.476427193344953004e+01 2.179744879369804877e+01 1.318329131827694312e+01 5.708032872514420575e+01 4.982957335645224362e+01 6.948781615967320135e+01 4.645659582859781267e+01 3.341350508210776837e+00 1.551109563252389876e+02 2.652382464414338514e+01 1.489208759129426340e+01 2.919344858177887048e+01 3.805823936898422062e+02 1.851521951353375073e+01 8.139894822029891941e+01 2.747448439577733481e+01 1.544212946712276668e+01 3.551757984221403035e+02 1.770414641809553657e+01 2.588743609894880038e+01 9.458108105356028261e+01 3.025895820622130117e+01 3.710917611405970717e+01 5.125611896035516679e+01 7.081073858004280055e+02 2.004777943196459091e+02 5.521053471369555155e+02 1.318234797772699807e+01 1.514785229815019534e+02 1.372415329394895522e+01 2.652461033697072423e+01 1.303082548238000271e+01 7.551989947658165647e+01 2.101515030550710605e+01 3.318885957777582973e+01 1.477589063660670092e+02 1.661619298322182914e+01 3.737314888940697415e+02 2.892185890036666862e+01 6.412236950715964667e+01 1.630320550709751330e+02 5.839578972572019921e+01 6.218451107611228679e+01 5.568402553211052464e+01 2.109041008316727073e+01 2.447747219465109225e+01 1.929936649772594706e+02 5.817583091597607137e+01 2.882412068339442257e+01 9.296670695722697531e+01 1.000000000000000000e+03 2.115715496057935496e+01 5.237092306715432954e+01 2.582174236918428534e+01 2.286776265760582572e+00 7.360687307291873083e+01 2.914556428274906921e+02 5.043532152085059117e+00 2.666845841466686196e+01 5.258243722825789490e+01 8.777096626260596679e+01 9.087896040375716211e+01 2.110122580465060338e+01 1.189084121417423319e+02 1.981774709280345093e+01 1.570870924160297832e+01 3.784002936330928435e+01 3.228178605339526541e+01 2.023853190284352621e+01 2.164035820085095096e+01 2.276654451281563141e+01 1.893474509102639161e+02 4.819713037175136350e+01 5.893735466480736562e+01 1.776229880206518175e+01 1.220618379499185835e+02 9.010719233988192300e+00 7.245927561017863638e+01 6.853857798863643893e+02 3.248588266286993331e+01 3.000875172757100273e+01 7.465149327943999324e+00 3.820994394335004873e+00 3.675257669188655285e+01 5.947675423257348548e+00 5.977549037539128030e+00 3.194004931654874468e+01 9.071290642864725839e+01 1.007295827029033397e+01 1.772847320729906926e+02 9.952063762819726378e+00 7.577900425057008782e+00 2.062182495272770666e+01 1.205476581622988341e+01 1.910510091964057011e+01 9.134553474874199708e+01 1.552220899060968407e+01 7.337968378425194338e+00 6.180754610563662936e+02 2.028396396539474011e+01
1.220408163265306101e+00 1.593462397681150833e+01 2.287220316888933880e+01 1.386057380138895745e+01 6.036112974890528449e+01 5.431147142093031732e+01 7.764792557497850112e+01 5.082301454267705054e+01 3.546951469568382365e+00 1.757326376652438853e+02 2.846691627552817394e+01 1.637665086799372105e+01 3.081298442633534052e+01 4.697168366640552790e+02 1.971813926053258115e+01 9.171658841308719445e+01 3.011295427602424013e+01 1.665546303075847234e+01 4.356102899888537650e+02 1.924649089365601640e+01 2.850047859750077350e+01 9.916732080755714662e+01 3.268490752631637974e+01 4.010632543113214865e+01 5.576518833439315159e+01 9.184623377205380166e+02 2.355814710773443892e+02 6.945512374318093407e+02 1.426346632135783210e+01 1.641451501090932652e+02 1.482149317645043851e+01 2.910666992342012094e+01 1.391544472032984814e+01 8.474561669870736580e+01 2.340166941492646657e+01 3.671111828223582307e+01 1.730120229342794858e+02 1.855582531120521850e+01 4.503939372908713494e+02 3.202112522478363843e+01 7.035799258443741167e+01 1.920865853216293999e+02 6.379906971459877951e+01 6.861485256771153729e+01 6.062839819210115166e+01 2.326327885567567932e+01 2.640175185849532724e+01 2.479290154298175253e+02 6.243291743948635286e+01 3.182738198721991196e+01 1.041716812022780942e+02 1.000000000000000000e+03 2.245529568198995207e+01 5.770367064714254468e+01 2.811430334271535258e+01 2.484320415224601675e+00 8.003050853178736190e+01 3.353077270791739011e+02 5.452988533752860967e+00 3.015289011298831667e+01 5.807705653763817111e+01 9.975518526848715339e+01 1.004987450522080508e+02 2.266520541513509102e+01 1.317401970896344778e+02 2.127087983285160178e+01 1.716478771056597097e+01 4.088032975692777171e+01 3.543383898197897963e+01 2.190395722552477054e+01 2.355659881277563628e+01 2.451766955219091315e+01 2.146899839075507828e+02 5.256014291133311644e+01 6.499718365952939791e+01 1.861274690722498093e+01 1.354322713962806120e+02 9.669021424011704724e+00 8.003785279433103028e+01 9.756909106551973991e+02 3.405432544806536299e+01 3.239310363894155387e+01 8.018912607864736586e+00 4.107246607244654513e+00 3.960680297732513111e+01 6.407365890183073454e+00 6.412146629465778958e+00 3.463122491416783078e+01 9.973928597999451995e+01 1.066749207332758687e+01 2.512729118333703582e+02 1.073173711386072604e+01 8.084767415077729780e+00 2.216517506009701322e+01 1.291111679825153402e+01 2.038159039764134306e+01 9.954102259000009667e+01 1.639627047735403309e+01 7.834244723122417042e+00 7.702456261360244980e+02 2.184390679511889033e+01
1.226530612244898011e+00 1.719421275861414955e+01 2.401171071536988322e+01 1.456599346382566296e+01 6.379732132624543794e+01 5.918473347690500930e+01 8.684080955586749440e+01 5.557971495520150285e+01 3.763389037813466231e+00 2.001107770420712200e+02 3.054739757330069594e+01 1.803189265676643771e+01 3.250441316063793096e+01 5.751389813275546885e+02 2.098033360730034858e+01 1.036125551274064946e+02 3.304229816424734878e+01 1.795179021405015973e+01 5.336467641765356120e+02 2.091303616303828861e+01 3.138159771564310319e+01 1.039090535499426409e+02 3.528817993849786916e+01 4.331844465419898427e+01 6.062810457461372948e+01 1.000000000000000000e+03 2.776273618012053248e+02 9.027886303874461191e+02 1.542790929392601740e+01 1.777920061163501089e+02 1.600970532399755797e+01 3.197396966942703145e+01 1.487028796191585656e+01 9.538538827175057122e+01 2.609399563260576116e+01 4.062539002681371869e+01 2.036644285098556111e+02 2.074821433735107234e+01 5.403273407627930283e+02 3.552122991858799139e+01 7.723715569248336976e+01 2.314034000405424365e+02 6.970448581074118977e+01 7.587371909006449755e+01 6.595494180655659022e+01 2.566530070926026852e+01 2.844915849139490405e+01 3.470581954880960325e+02 6.690756587998509985e+01 3.515330453287442225e+01 1.173672621369071720e+02 1.000000000000000000e+03 2.381769979345266464e+01 6.360325608477554482e+01 3.060378765803800860e+01 2.698664683561147637e+00 8.698354768427502393e+01 3.863202185026505049e+02 5.895295191828554771e+00 3.418264893235920709e+01 6.437438208461179556e+01 1.135936972049649398e+02 1.112590603742852977e+02 2.431979031555392012e+01 1.462480471487546367e+02 2.281141713045539632e+01 1.874986563000769735e+01 4.415161785308933418e+01 3.889076952826798816e+01 2.368781038613278511e+01 2.563844127638268233e+01 2.638730590459995540e+01 2.440586884638258311e+02 5.735630725090349813e+01 7.169128827846425622e+01 1.950361192729574356e+01 1.502915747519998604e+02 1.036858126470991159e+01 8.842749805069131241e+01 1.000000000000000000e+03 3.572399772534042484e+01 3.493514973341182639e+01 8.607498196187883366e+00 4.411483247734515167e+00 4.265554995946683903e+01 6.916846598855437733e+00 6.866921468525407413e+00 3.749958576119468034e+01 1.098172390929264282e+02 1.129306856745563081e+01 3.895873442540769247e+02 1.156935971843802058e+01 8.631195283284974096e+00 2.379449905082435279e+01 1.381508083417949706e+01 2.173088130054852840e+01 1.084430931110150027e+02 1.730876520559262133e+01 8.359813439180936001e+00 9.288480943697180692e+02 2.351722976181739000e+01
1.232653061224489921e+00 1.854968769851472388e+01 2.522540387551290308e+01 1.530175333146203975e+01 6.739741011797569570e+01 6.448700534898831904e+01 9.719647302124521104e+01 6.076830108868867342e+01 3.991323031057397053e+00 2.292947790721295860e+02 3.277504986426308875e+01 1.988034505122915618e+01 3.427217567770657780e+01 6.940880793701996936e+02 2.230465134725483622e+01 1.173685808077354125e+02 3.630443380611011861e+01 1.933787153790598623e+01 6.486688062990352819e+02 2.271402293454258725e+01 3.455867833524599320e+01 1.088127106336085177e+02 3.808085971975904727e+01 4.676141597165418773e+01 6.587284530965578710e+01 1.000000000000000000e+03 3.276567364863079774e+02 1.000000000000000000e+03 1.668325957240479340e+01 1.924762726597472238e+02 1.729687624969370319e+01 3.517297006406014503e+01 1.590347106830963497e+01 1.077237302956644385e+02 2.913431822544168170e+01 4.497636567138567187e+01 2.409124511729514779e+02 2.322826361459208400e+01 6.423132181756577666e+02 3.949230812339641972e+01 8.483949592731320877e+01 2.877498345525765444e+02 7.616438420663013176e+01 8.414261649436654977e+01 7.169293033659630510e+01 2.832117846510226755e+01 3.062873175767614953e+01 5.689247925411792721e+02 7.160938468826749670e+01 3.883621815244404019e+01 1.331777767616238464e+02 1.000000000000000000e+03 2.524736561289849490e+01 7.013050785294362299e+01 3.330684883346817315e+01 2.931355007256223555e+00 9.451612179095448596e+01 4.454583940692071451e+02 6.373099775061075611e+00 3.885429734498945464e+01 7.165362287812014586e+01 1.295820893801983971e+02 1.233326164788042831e+02 2.607188966694857868e+01 1.627183463954755211e+02 2.444491326574058121e+01 2.047484489563002796e+01 4.767417149138648824e+01 4.268443289418956255e+01 2.559968153064929197e+01 2.790014840047124167e+01 2.838323247746226130e+01 2.781640106211764305e+02 6.265248501926245694e+01 7.908639452615238952e+01 2.044098642587300318e+01 1.667840367342828074e+02 1.111200571866701026e+01 9.771149546686426390e+01 1.000000000000000000e+03 3.751141068853660698e+01 3.764579999591122572e+01 9.232849772857919746e+00 4.735168738547373302e+00 4.591045357416331996e+01 7.485093451658541674e+00 7.342702151591225856e+00 4.055787613065758990e+01 1.211382125573346542e+02 1.195275467402241709e+01 6.694657371130900856e+02 1.246940700127213475e+01 9.222869524631844840e+00 2.551401294795539343e+01 1.476950573568698033e+01 2.315836498152086165e+01 1.181103067876126005e+02 1.826132895937776368e+01 8.916295341667215268e+00 1.000000000000000000e+03 2.531174997467751453e+01
1.238775510204081609e+00 2.000810958277504170e+01 2.652487707954031393e+01 1.607050808855684920e+01 7.117072559910525342e+01 7.025984131210728378e+01 1.088578954577149318e+02 6.643540949631520220e+01 4.231487634839528056e+00 2.647757458339223149e+02 3.516022330265155205e+01 2.194764580820172739e+01 3.612124398496290212e+01 8.216908413983651371e+02 2.369414271240810876e+01 1.333150923451598828e+02 3.994767949662840323e+01 2.082120757946161405e+01 7.773703654157421852e+02 2.466047550922062115e+01 3.806212007464500147e+01 1.138851341803727877e+02 4.107570219781072751e+01 5.045230810178462377e+01 7.152953288489567285e+01 1.000000000000000000e+03 3.865233802280951636e+02 1.000000000000000000e+03 1.803784480473924745e+01 2.082539119747279983e+02 1.869176785687150755e+01 3.876193454303107444e+01 1.702421560903769659e+01 1.221039414291576719e+02 3.257042352812398178e+01 4.981324912606218192e+01 2.860869981779698605e+02 2.603541415926666858e+01 7.536489329402835438e+02 4.402170940798583132e+01 9.325587614763938404e+01 3.736658749625857467e+02 8.323641155110087197e+01 9.366702710588045022e+01 7.787376902897192110e+01 3.125799045340467330e+01 3.295054983256405023e+01 1.000000000000000000e+03 7.654862194459580849e+01 4.291352737590143107e+01 1.525283279927520539e+02 1.000000000000000000e+03 2.674744723868542096e+01 7.735161437152646613e+01 3.624132475551119370e+01 3.184112856062419450e+00 1.026843269193918218e+02 5.137263456021703405e+02 6.889237793755957462e+00 4.428205094034041878e+01 8.015047866381235053e+01 1.480544928502243067e+02 1.369302269520291304e+02 2.792920403202753832e+01 1.814860818278646377e+02 2.617735592594189598e+01 2.235137379997114238e+01 5.147066017597012433e+01 4.684993670568072588e+01 2.765007944574481158e+01 3.035704404813430202e+01 3.051372588115583540e+01 3.178198317633439274e+02 6.853262053942040666e+01 8.725494020061194078e+01 2.143300376223544390e+01 1.850584407243179896e+02 1.190207843201350535e+01 1.079790807011405604e+02 1.000000000000000000e+03 3.943631907607005616e+01 4.053682324935041237e+01 9.897005905007830506e+00 5.079940823155163265e+00 4.938364757836147589e+01 8.123282553861054467e+00 7.840422320051969152e+00 4.382018413095296694e+01 1.339481693001148415e+02 1.265040292169518565e+01 1.000000000000000000e+03 1.343668762454803733e+01 9.866861368447015224e+00 2.732817635740422091e+01 1.577749469329233278e+01 2.467006527553185791e+01 1.286052552856188811e+02 1.925567704112705059e+01 9.505389030427211949e+00 1.000000000000000000e+03 2.723570606633838409e+01
1.244897959183673519e+00 2.157696529793219753e+01 2.792458144153962962e+01 1.687553413444467765e+01 7.512760075487271649e+01 7.654916448316849653e+01 1.219810750770737968e+02 7.263322310095205125e+01 4.484710864503649752e+00 3.087609327297362256e+02 3.771385109311710693e+01 2.426294913887013394e+01 3.805723293592922118e+01 9.524825772694150601e+02 2.515207987290550307e+01 1.518364542301934250e+02 4.402758658833500505e+01 2.241013766419150244e+01 9.145914412764994950e+02 2.676424047686175456e+01 4.192495951849666369e+01 1.191336228231265579e+02 4.428615655818889962e+01 5.440946072088889451e+01 7.763056087683719397e+01 1.000000000000000000e+03 4.546697441380148348e+02 1.000000000000000000e+03 1.950079544732839665e+01 2.251787193466897463e+02 2.020386246347324999e+01 4.281542910599026186e+01 1.824300351988078361e+01 1.389366674446161767e+02 3.645629836797347423e+01 5.519004664932140258e+01 3.405440983161888653e+02 2.921410623564953468e+01 8.707757423565352610e+02 4.922044046631233982e+01 1.025902698045745041e+02 5.101003702166734115e+02 9.098388927394455550e+01 1.047887814377181002e+02 8.453105980521421259e+01 3.450534088128198817e+01 3.542588638822107328e+01 1.000000000000000000e+03 8.173621023883923442e+01 4.742586198584771040e+01 1.768426944695650036e+02 1.000000000000000000e+03 2.832127538448618509e+01 8.533823437459989236e+01 3.942628783896660849e+01 3.458871470919138602e+00 1.115511860387679093e+02 5.922373825334057074e+02 7.446742794606197258e+00 5.060074171742101612e+01 9.017945249855759471e+01 1.693835601481341655e+02 1.523148920210400092e+02 2.990026975195693382e+01 2.029389386220229881e+02 2.801520492296702614e+01 2.439187093558610187e+01 5.556657663107760214e+01 5.142589618477121149e+01 2.985049037853933740e+01 3.302556509934449736e+01 3.278759563394221743e+01 3.639432611788377017e+02 7.510414482020509297e+01 9.627519536723920623e+01 2.249083011814813204e+01 2.052652370415850385e+02 1.274176811084287664e+01 1.193252030958318670e+02 1.000000000000000000e+03 4.152240467381177780e+01 4.362090464501677900e+01 1.060210406610468503e+01 5.447625963501334212e+00 5.308776990235917026e+01 8.845465479419951649e+00 8.361129560763682633e+00 4.730206140960523697e+01 1.485696422660015799e+02 1.339098198786129323e+01 1.000000000000000000e+03 1.447636201394832689e+01 1.057209066303296296e+01 2.924170505189209379e+01 1.684243779319028889e+01 2.627274053345088234e+01 1.399947672911540621e+02 2.029361517939220505e+01 1.012887471534008199e+01 1.000000000000000000e+03 2.929777010864202680e+01
1.251020408163265429e+00 2.326418208198437299e+01 2.944280696878079340e+01 1.772098823821699298e+01 7.927961082562073614e+01 8.340581174265585673e+01 1.367345793482323870e+02 7.942001434685927563e+01 4.751941513710643328e+00 3.646790526389322622e+02 4.044746138891964904e+01 2.685937979585280289e+01 4.008655101687723032e+01 1.000000000000000000e+03 2.668198092719560321e+01 1.733747376745271254e+02 4.860783724898652736e+01 2.411395598664348583e+01 1.000000000000000000e+03 2.903802546854996081e+01 4.618298048483923424e+01 1.245659865206965122e+02 4.772638887711330113e+01 5.865257805169597560e+01 8.421072912508876129e+01 1.000000000000000000e+03 5.319005315109968706e+02 1.000000000000000000e+03 2.108210478706111957e+01 2.433012899124234139e+02 2.184340878067109060e+01 4.743120248531253225e+01 1.957175141342425917e+01 1.587072331490397801e+02 4.085275305511638777e+01 6.116583964411493213e+01 4.054603161822475954e+02 3.281425293324917192e+01 9.901705773350853406e+02 5.523331470365279472e+01 1.129621100802664557e+02 7.215281385863481773e+02 9.947618604166065381e+01 1.180006665311174174e+02 9.170065337986520149e+01 3.809550729019986903e+01 3.806739783910713726e+01 1.000000000000000000e+03 8.718381446792780309e+01 5.241721390962565152e+01 2.084044507748569970e+02 1.000000000000000000e+03 2.997238695735634195e+01 9.416750660417868346e+01 4.288209501953452474e+01 3.757826777010499608e+00 1.211878409116754796e+02 6.824642372709573692e+02 8.048856958768816128e+00 5.796907621837178226e+01 1.021652219090357221e+02 1.939776204923667535e+02 1.698238404958007095e+02 3.199450092835036941e+01 2.275190777443964123e+02 2.996543566507146394e+01 2.660954758581905111e+01 5.999078270196117302e+01 5.645469796897847914e+01 3.221343585229704587e+01 3.592331379242931177e+01 3.521422414255068389e+01 4.175493693057110818e+02 8.250760737908095166e+01 1.062312973432586602e+02 2.363027663001390977e+01 2.275528712009341632e+02 1.363423672619068761e+01 1.318501048505235929e+02 1.000000000000000000e+03 4.379810825574547550e+01 4.691170644502641096e+01 1.135038486778350375e+01 5.840255358927445961e+00 5.703596858288522498e+01 9.669495822004382291e+00 8.905994015708836642e+00 5.102064500739230368e+01 1.654355235084316007e+02 1.418109042497687255e+01 1.000000000000000000e+03 1.559396104558942397e+01 1.134998030615420106e+01 3.125958418423890350e+01 1.796804997222161759e+01 2.797400834369433298e+01 1.523501468898472524e+02 2.137705460417020120e+01 1.078861837990661954e+01 1.000000000000000000e+03 3.150705917525215582e+01
1.257142857142857117e+00 2.507814122670493262e+01 3.110310156554248806e+01 1.861231297010516172e+01 8.363989281805027076e+01 9.088618788410910554e+01 1.532984268797009690e+02 8.686071628634961428e+01 5.034287135648706446e+00 4.381443881923960930e+02 4.337318645168533493e+01 2.977453076669998566e+01 4.221661102022421375e+01 1.000000000000000000e+03 2.828763876373882624e+01 1.984305255559680461e+02 5.376119657775479510e+01 2.594304918836893492e+01 1.000000000000000000e+03 3.149543799886261297e+01 5.087480905619469951e+01 1.301906132184743399e+02 5.141130556620858272e+01 6.320283348631522102e+01 9.130738956563786246e+01 1.000000000000000000e+03 6.172556287039293466e+02 1.000000000000000000e+03 2.279269107791491322e+01 2.626679290739413091e+02 2.362146850216417704e+01 5.274109259756514234e+01 2.102400631454350943e+01 1.819797069294739913e+02 4.582804874503390380e+01 6.780503126443447570e+01 4.815358817411402015e+02 3.689171580824297081e+01 1.000000000000000000e+03 6.225583237359415278e+01 1.245092728914158187e+02 1.000000000000000000e+03 1.087890840348635351e+02 1.340434182700828103e+02 9.942068577180754119e+01 4.206358306519838663e+01 4.088934817646181585e+01 1.000000000000000000e+03 9.290388284476060221e+01 5.793505636925653590e+01 2.510305276081416537e+02 1.000000000000000000e+03 3.170456916623183474e+01 1.039219288874701164e+02 4.663043772766661021e+01 4.083511284430858090e+00 1.316750463404273717e+02 7.868953662125596793e+02 8.699042254288789522e+00 6.657309216193691270e+01 1.166848455701198759e+02 2.222737890390002917e+02 1.899044566482907896e+02 3.422222903683847761e+01 2.557207317411360066e+02 3.203558825056514792e+01 2.901842861067780532e+01 6.477620826947827481e+01 6.198277209858201076e+01 3.475252922496031971e+01 3.906911042524765065e+01 3.780361295113615938e+01 4.797454895708764866e+02 9.093163204185454163e+01 1.172131781381629310e+02 2.487451829844340523e+01 2.520632475366425069e+02 1.458284756129672566e+01 1.456586837509653947e+02 1.000000000000000000e+03 4.629764092753759286e+01 5.042393257999643907e+01 1.214419662072754491e+01 6.260081621396407670e+00 6.124190734500671596e+01 1.061831848024451297e+01 9.476316740258024396e+00 5.499478020110038301e+01 1.851423818697172692e+02 1.502978052552328236e+01 1.000000000000000000e+03 1.679540485924324145e+01 1.221539766511545722e+01 3.338708226529944056e+01 1.915841797371198751e+01 2.978250004213034074e+01 1.657474633186424455e+02 2.250803365399247014e+01 1.148657639920862117e+01 1.000000000000000000e+03 3.387314655132334451e+01
